gene_id	mean_nsn_vst	mean_sn_vst	var_nsn	var_sn	sd_nsn	sd_sn	log2_var_ratio_sn_vs_nsn	bf_statistic	pvalue	padj	n_nsn	n_sn
ENSMUSG00000028141	4.860096922721515	4.901899231072676	0.05774651794999132	0.05095253751372408	0.24030505186115275	0.22572668764176754	-0.18057992636886327	0.08842333945172659	0.7669253457591179	0.97761412712009	66	20
ENSMUSG00000028140	8.233688831986763	8.440936656543625	0.12006728013850183	0.07418186094482139	0.3465072584210926	0.2723634721191911	-0.6947046123070062	0.29459813511473193	0.5887261639643522	0.9476500542479798	66	20
ENSMUSG00000028137	5.125124841814204	5.238295735899741	0.07079459237702918	0.035403454747538164	0.2660725321731448	0.1881580578862839	-0.9997488124332429	1.0628359188157177	0.3055285373569365	0.8721671064997165	66	20
ENSMUSG00000028136	5.605718774877865	5.630358951279863	0.04560982274324921	0.06877266123167558	0.21356456340706248	0.26224542175541515	0.5924905034092202	1.560590342533121	0.21504872353172502	0.836246286279049	66	20
ENSMUSG00000005968	5.299784494681164	5.758492598640963	0.06470830860755952	0.07942016070706788	0.2543782785686693	0.28181582763760427	0.2955542713565707	0.11046682999401793	0.7404412624343026	0.9748807441004006	66	20
ENSMUSG00000085006	5.105290312991532	5.019194647691694	0.053576497680396185	0.04636903950315161	0.23146597521103654	0.2153347150441647	-0.20843839001686387	0.030944972024275434	0.8607866017198932	0.9885932913675859	66	20
ENSMUSG00000068876	8.045614911956038	8.335333491584082	0.058678467126943926	0.03979144715781671	0.24223638687642268	0.1994779365188459	-0.5603726981677293	1.611634566162573	0.20776812148293544	0.8345365541303567	66	20
ENSMUSG00000038902	5.9562065687223855	6.150897060355197	0.08214617157153911	0.038151366367034874	0.28661153426116526	0.19532374757574889	-1.106458410112391	5.196030685937412	0.02517383453832414	0.6145343771183138	66	20
ENSMUSG00000005779	8.904164800007754	8.678991575877395	0.026538163707891683	0.04390812149600096	0.16290538268544622	0.20954264839407027	0.726419050712662	1.0378239206757633	0.31125331462533123	0.8739886469718718	66	20
ENSMUSG00000005774	7.168276608365833	7.445295871843522	0.06792840313056496	0.04996149336112985	0.26063077932309714	0.22352067770371906	-0.44319826305757504	0.13043214702995679	0.7188911451297191	0.9745468565026473	66	20
ENSMUSG00000038861	4.868472375787707	5.135695437830229	0.08484229155674494	0.04615164027526695	0.29127700142088964	0.21482932824748802	-0.8784015218616856	3.2288704472985583	0.07594485517678218	0.7270481915669398	66	20
ENSMUSG00000019338	7.17821098890181	7.309722195055654	0.08316542792804758	0.05258886529635868	0.28838416726312766	0.22932262273129242	-0.6612264519688117	2.3702686414182046	0.1274245099922828	0.7918285788866382	66	20
ENSMUSG00000085956	6.27743596555787	6.093016524667248	0.06277790001881889	0.041587813696212485	0.2505551835800227	0.2039309042205533	-0.5940958097207474	0.7048662762146078	0.403536499891864	0.9037171514057153	66	20
ENSMUSG00000005625	9.914433922813613	9.62792635904804	0.02996068090552416	0.016143265847031133	0.17309153909282846	0.1270561523383702	-0.8921375285235292	2.5860408644357498	0.1115619132795269	0.7783823545085568	66	20
ENSMUSG00000028126	5.984583132831868	6.302723538425377	0.041845733555428206	0.04812691617042951	0.20456229749254431	0.21937847699906549	0.2017633995277878	0.33200252103659245	0.5660229903662553	0.9403186071038632	66	20
ENSMUSG00000008958	7.622811335205656	7.406794778057132	0.03022792448054901	0.020808298784037338	0.17386179707040017	0.1442508190064699	-0.5387226874828371	0.5840504934773443	0.44687050640097903	0.9127064939429579	66	20
ENSMUSG00000005628	5.318628509185492	5.280895219372122	0.1341946015931138	0.1712392105932033	0.36632581344086823	0.41381059748779186	0.3516864309465749	0.0023976593913136632	0.9610627112063834	0.9965284941002012	66	20
ENSMUSG00000092607	6.701487734194179	6.530689338592209	0.04851295176841406	0.027954691730069158	0.2202565589679773	0.16719656614317518	-0.7952793084621538	2.138862365248619	0.1473398522997876	0.8080016129598615	66	20
ENSMUSG00000038766	5.40278269079433	5.841135653241541	0.0629285528645542	0.09503065311642345	0.25085564148440875	0.3082704220589829	0.5946781008405283	2.6919261226605413	0.10459730636687939	0.7653978194881399	66	20
ENSMUSG00000053192	6.968163778935775	6.974374064816266	0.02803217258170215	0.02632975745513275	0.16742811168290153	0.16226446762964697	-0.09038929723398685	0.040809572369755624	0.8403943870411071	0.9860381527325497	66	20
ENSMUSG00000046722	7.553212971402983	7.383196219071438	0.047597516242852626	0.024969962580695896	0.21816855007734876	0.15801886779968996	-0.9306923581173474	3.098211659113444	0.08201855416270133	0.7352485845486686	66	20
ENSMUSG00000015711	8.752807274564026	8.689059431170849	0.05129846658609832	0.034021412927154264	0.22649164793894347	0.18444894395781794	-0.5924725004847817	1.308262881655096	0.25595850613336923	0.8495155928995324	66	20
ENSMUSG00000038712	10.019917891204424	9.872901219492151	0.020745861408743224	0.016592923902540857	0.14403423693255443	0.1288135237564009	-0.3222552564201658	0.30844604540908765	0.5801114266053178	0.9447511973970595	66	20
ENSMUSG00000093424	4.8780010125186095	4.6888248671424755	0.05159096436714682	0.06529137380994218	0.22713644438342964	0.25552176778102914	0.3397739247575425	0.4233688609344523	0.5170366697016651	0.928063261441538	66	20
ENSMUSG00000015714	7.450776237216459	7.482294696237628	0.04344870579227882	0.05541060046069128	0.2084435314234501	0.2353945633626471	0.35084872522149607	0.09815485502419716	0.7548318207505997	0.9767501482985483	66	20
ENSMUSG00000015697	9.899910549691754	9.788764212202604	0.036135460512472246	0.03201172771662131	0.19009329423331126	0.17891821516162434	-0.1748146855714558	0.1400649243748505	0.7091595551495182	0.9728378423418125	66	20
ENSMUSG00000105734	6.476105841930577	6.23522545223848	0.04091563084034025	0.04074130610907537	0.20227612523562993	0.20184475744758737	-0.006159862350193734	0.09257864731568134	0.7616766760940722	0.9769430860122915	66	20
ENSMUSG00000097532	4.660599878645362	4.591680518519974	0.09011032491759693	0.07376678831103081	0.30018381854723103	0.2716004203071689	-0.28872096089313	0.47554712717588354	0.49234692528001134	0.9237943665729071	66	20
ENSMUSG00000015522	7.531264108564315	7.461805740853852	0.05822375759070037	0.09259044686814553	0.24129599580328798	0.30428678391962005	0.6692553076046973	0.8231958948741802	0.36684292207494895	0.8910420845012877	66	20
ENSMUSG00000028109	4.7832807401622635	4.713288230785132	0.09233137930850224	0.05130136808133615	0.3038607893567419	0.22649805315131552	-0.8478236143187332	2.5717950634887226	0.11253789301376635	0.7783823545085568	66	20
ENSMUSG00000046519	7.720119816710891	7.648881270818356	0.0336473075896678	0.04369618759067296	0.1834320244386672	0.20903633079125972	0.3770162471895173	1.1667261488452259	0.28316654198950825	0.8621528751202556	66	20
ENSMUSG00000038619	7.115049925295191	7.3041500457578525	0.04616146323698011	0.021355970365959577	0.21485218927667485	0.14613682070566464	-1.1120491403835377	2.059180823057996	0.15500441762963482	0.8118001899538281	66	20
ENSMUSG00000038612	5.307478747791213	5.682628692177025	0.06230171593647432	0.11711258719593184	0.249603116840464	0.3422171637950555	0.9105522317188918	1.037112036575387	0.31141830953596683	0.8739886469718718	66	20
ENSMUSG00000028107	6.386230451626501	6.499531865685895	0.05515997225221617	0.09669144222727091	0.23486160233681488	0.3109524758339623	0.8097663647286639	1.6211533198209755	0.20644339727779887	0.8342926626393764	66	20
