gene_id	mean_young_vst	mean_old_vst	var_young	var_old	sd_young	sd_old	log2_var_ratio_old_vs_young	bf_statistic	pvalue	padj	subset	n_young	n_old
ENSMUSG00000025759	5.342067231729276	5.353611274860292	0.08987947906783146	0.05736620992767532	0.2997990644879191	0.23951244211454928	-0.6477904667334727	0.0628869127277366	0.8025950954882429	0.9232445997382455	full_dataset	42	45
ENSMUSG00000037818	6.306372025650645	6.38151916350738	0.07103662799423927	0.07610692782835798	0.2665269742338273	0.2758748408759994	0.09946467052249543	0.06675888197956041	0.796740258912471	0.9202276474386524	full_dataset	42	45
ENSMUSG00000025762	7.7907378014189215	7.823413184023562	0.027020734569006225	0.058317724482972476	0.16437984842737333	0.24149063021776326	1.1098672458571512	3.5123449814756946	0.0643486626350822	0.35746574840867523	full_dataset	42	45
ENSMUSG00000105517	4.7639653175291254	4.658054735649382	0.05076039402242007	0.0785538671238567	0.22530067470475998	0.28027462804159903	0.6299789310632473	1.2744677087313063	0.2621063118820007	0.6000520483426702	full_dataset	42	45
ENSMUSG00000105674	5.408032936470178	5.499031618725207	0.039629034755540235	0.07573234052401007	0.19907042662218874	0.27519509538509235	0.9343515146351133	2.964903295014683	0.08872685738388036	0.40190004746650976	full_dataset	42	45
ENSMUSG00000049940	6.288673416250414	6.300299587426526	0.06568397798620705	0.06424429579958926	0.256288856539271	0.25346458490209095	-0.03197313382747088	0.01095934794761406	0.9168708883493173	0.9696041512767658	full_dataset	42	45
ENSMUSG00000059834	7.507974688877202	7.636888075197914	0.055050019542842825	0.08913679270094649	0.23462740577955257	0.2985578548639216	0.6952778750049781	2.5334397573917427	0.11516940351569031	0.4405649719453789	full_dataset	42	45
ENSMUSG00000025766	5.662302127432869	5.621014258722511	0.05402082453535637	0.06480035484353018	0.23242380371931867	0.25455913820472087	0.26248600854860005	0.12372031373296567	0.725904504022526	0.8859497415210201	full_dataset	42	45
ENSMUSG00000104303	7.261032116214942	6.711928542448895	0.8701083853976486	0.8306324090025877	0.9327960041711417	0.911390371357185	-0.06698495837787721	0.03548328669751538	0.851035553312676	0.9423559587932808	full_dataset	42	45
ENSMUSG00000103477	5.383732953923873	5.405179378607331	0.06943951956719968	0.07960494188041832	0.26351379388411467	0.28214347747275376	0.19710100341862197	0.17249661257977028	0.678949005997179	0.8634885823183693	full_dataset	42	45
ENSMUSG00000097040	6.201286210254101	6.2725348123872475	0.038815518527128084	0.07869949252435342	0.1970165437904342	0.28053429830299437	1.019720584211114	1.9132064810502032	0.17022997384955513	0.5095359462175182	full_dataset	42	45
ENSMUSG00000049100	5.237575016083706	5.234698580088602	0.03957674883547072	0.04067263602703431	0.19893905809435894	0.2016745795261126	0.03940538402280947	0.050783389646731125	0.8222466043113655	0.931929412918272	full_dataset	42	45
